230,16053697,Très satisfaisant,2021-06-16 02:00:00+02:00,48415104800010
231,15911218,Très satisfaisant,2021-03-01 01:00:00+01:00,49031292300017
232,15955195,Satisfaisant,2021-04-01 02:00:00+02:00,45255974300011
233,16102961,Satisfaisant,2021-07-27 02:00:00+02:00,48792124900024
234,15914728,A améliorer,2021-03-02 01:00:00+01:00,49037869200019
235,15917771,Satisfaisant,2021-03-04 01:00:00+01:00,45274399000023
236,15990633,Satisfaisant,2021-05-03 02:00:00+02:00,48956394000027
237,16050060,Satisfaisant,2021-06-16 02:00:00+02:00,49081825900015
238,16221738,Satisfaisant,2021-10-28 02:00:00+02:00,47801174500013
239,16086936,Très satisfaisant,2021-07-13 02:00:00+02:00,48965703100014
240,15956865,Satisfaisant,2021-04-02 02:00:00+02:00,49445834200024
241,15972780,Satisfaisant,2021-04-15 02:00:00+02:00,47845579300297
242,16189856,A améliorer,2021-10-06 02:00:00+02:00,49097619800013
243,15968199,Satisfaisant,2021-04-14 02:00:00+02:00,49463661600018
244,15988396,A améliorer,2021-04-28 02:00:00+02:00,47845579301188
245,16080372,Satisfaisant,2021-07-09 02:00:00+02:00,49114179200011
246,15933752,Satisfaisant,2021-03-12 01:00:00+01:00,49519607300029
247,15890211,A améliorer,2021-02-09 01:00:00+01:00,48009534800011
248,16158941,Très satisfaisant,2021-09-07 02:00:00+02:00,49218174800020
249,16041651,Très satisfaisant,2021-06-12 02:00:00+02:00,49527151200024
250,16117932,Satisfaisant,2021-08-06 02:00:00+02:00,48015016800015
251,16038162,Satisfaisant,2021-06-11 02:00:00+02:00,49360322900011
252,16162612,Satisfaisant,2021-09-16 02:00:00+02:00,49875271600015
253,15994806,Satisfaisant,2021-05-04 02:00:00+02:00,48086962700046
254,16034311,A améliorer,2021-06-08 02:00:00+02:00,49371149300012
255,16162466,Satisfaisant,2021-09-16 02:00:00+02:00,50005996900013
256,16193816,Très satisfaisant,2021-10-06 02:00:00+02:00,48097531700011
257,16251001,Très satisfaisant,2021-11-23 01:00:00+01:00,49421085900018
258,15940939,Satisfaisant,2021-03-23 01:00:00+01:00,50016809100014
259,15956806,Très satisfaisant,2021-04-02 02:00:00+02:00,48104697700023
260,16121500,Satisfaisant,2021-08-09 02:00:00+02:00,49429912600024
261,16182982,A améliorer,2021-09-28 02:00:00+02:00,50073169000029
262,15987199,Satisfaisant,2021-04-27 02:00:00+02:00,48201929600045
263,16243478,A améliorer,2021-11-19 01:00:00+01:00,49748066500015
264,15947681,Satisfaisant,2021-03-26 01:00:00+01:00,50148816700013
265,16185897,Très satisfaisant,2021-10-04 02:00:00+02:00,48226545100013
266,16295884,Satisfaisant,2021-12-23 01:00:00+01:00,49769588200017
267,16171753,Satisfaisant,2021-09-23 02:00:00+02:00,50153097600015
268,15938057,Satisfaisant,2021-03-19 01:00:00+01:00,48234097300965
269,16133384,Très satisfaisant,2021-08-19 02:00:00+02:00,49992393600011
270,16046104,A améliorer,2021-06-17 02:00:00+02:00,50206928900028
271,16017403,Satisfaisant,2021-05-28 02:00:00+02:00,48239012700025
272,15995806,Satisfaisant,2021-05-06 02:00:00+02:00,50029823700016
273,16226027,Satisfaisant,2021-11-05 01:00:00+01:00,50328683300010
274,16131424,Très satisfaisant,2021-08-18 02:00:00+02:00,48381818300012
275,16150159,Satisfaisant,2021-09-07 02:00:00+02:00,50031316800014
276,16278485,Satisfaisant,2021-12-08 01:00:00+01:00,50416387400036
277,16035210,Satisfaisant,2021-06-08 02:00:00+02:00,48491858600021
278,16111873,Satisfaisant,2021-07-23 02:00:00+02:00,50031328300011
279,16140569,A améliorer,2021-08-27 02:00:00+02:00,50523890700032
280,16040042,Satisfaisant,2021-06-14 02:00:00+02:00,48876146100018
281,16108840,Satisfaisant,2021-07-29 02:00:00+02:00,50036611700017
282,16022026,Satisfaisant,2021-05-31 02:00:00+02:00,50743830700013
283,16028988,Très satisfaisant,2021-06-07 02:00:00+02:00,48887791100013
284,15895369,A améliorer,2021-02-12 01:00:00+01:00,50128319600019
285,16166078,Satisfaisant,2021-09-20 02:00:00+02:00,50755627200015
286,15876159,Satisfaisant,2021-02-02 01:00:00+01:00,48977595700017
287,15999723,Très satisfaisant,2021-05-11 02:00:00+02:00,50145809500012
288,15945232,Très satisfaisant,2021-03-25 01:00:00+01:00,50856197400017
289,16148871,A améliorer,2021-09-06 02:00:00+02:00,49037539100011
290,16022632,Très satisfaisant,2021-06-02 02:00:00+02:00,50314985800014
291,16166360,Satisfaisant,2021-09-20 02:00:00+02:00,50907885300017
292,16094749,Satisfaisant,2021-07-20 02:00:00+02:00,49078876700013
293,16194632,Satisfaisant,2021-09-29 02:00:00+02:00,50346258200027
294,16173420,Satisfaisant,2021-09-23 02:00:00+02:00,50931559400010
295,15879471,Satisfaisant,2021-02-03 01:00:00+01:00,49104393100014
296,16190752,A améliorer,2021-10-06 02:00:00+02:00,50419138800017
297,16242139,Très satisfaisant,2021-11-19 01:00:00+01:00,51023870200102
298,16148207,Satisfaisant,2021-09-02 02:00:00+02:00,49113471400014
299,15922665,A améliorer,2021-03-09 01:00:00+01:00,50466025900020
300,16169600,Satisfaisant,2021-09-21 02:00:00+02:00,51044681800021
301,16161218,Très satisfaisant,2021-09-14 02:00:00+02:00,49132361400017
302,16198369,Satisfaisant,2021-10-12 02:00:00+02:00,50480125900012
303,15949823,A améliorer,2021-03-29 02:00:00+02:00,51230847900025
304,15923527,Très satisfaisant,2021-03-10 01:00:00+01:00,49133184900019
305,15903455,Satisfaisant,2021-02-22 01:00:00+01:00,50834020500022
306,16104712,Satisfaisant,2021-07-27 02:00:00+02:00,51389655500069
307,16030361,Satisfaisant,2021-05-11 02:00:00+02:00,49164496900033
308,15909814,A améliorer,2021-02-26 01:00:00+01:00,50945898000034
309,15983530,Très satisfaisant,2021-04-27 02:00:00+02:00,51389893200019
310,15991679,Très satisfaisant,2021-05-04 02:00:00+02:00,49402145400033
311,15995618,Satisfaisant,2021-05-05 02:00:00+02:00,50991452900011
312,16246831,A améliorer,2021-11-24 01:00:00+01:00,51416465600019
313,15930439,Satisfaisant,2021-03-15 01:00:00+01:00,49528696500035
314,15933705,Satisfaisant,2021-03-17 01:00:00+01:00,51098709200036
315,15950626,Satisfaisant,2021-03-29 02:00:00+02:00,51762678400022
316,16149718,Satisfaisant,2021-09-07 02:00:00+02:00,49829008900024
317,16051855,Satisfaisant,2021-06-15 02:00:00+02:00,51160866300023
